[19:15:21][game_application.cpp:454]: Game Version: Cepheus v3.4.3
[19:15:21][defines.cpp:128]: 1670 defines loaded
[19:15:38][gamecontrolcommands.cpp:367]: Sending sync response, machine id: 1
[19:41:12][effect_impl.cpp:20137]: [2237.1.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 541. << RELICS >> | RELIC LOOTED <<< create message on THIS = H'Runi Imperial Stars
[19:41:12][effect_impl.cpp:20137]: [2237.1.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 541. << RELICS >> | RELIC LOOTED <<< create message on THIS = Numerian Euthanizers
[19:41:12][effect_impl.cpp:20137]: [2237.1.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 541. << RELICS >> | RELIC LOOTED <<< create message on THIS = Fex'Klanga Interplanetary Empire
[19:41:12][effect_impl.cpp:20137]: [2237.1.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 541. << RELICS >> | RELIC LOOTED <<< create message on THIS = Barcalid Commissariat
[19:41:14][effect_impl.cpp:20137]: [2237.1.7] Log command triggered from effect in file: events/gpm_communication_events.txt line: 149. << RELICS >> | RELIC COMMUNICATION <<< create message on ROOT = Culture
[19:41:30][effect_impl.cpp:20137]: [2237.3.24] Log command triggered from effect in file: events/gpm_communication_events.txt line: 93. << RELICS >> | RELIC COMMUNICATION <<< create message on ROOT = Interstellar Cevanti Commonwealth
[19:42:06][effect_impl.cpp:20137]: [2237.9.29] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2719. << RELICS >> | ADD_RELIC <<< gpm_r_manufactorium_ship >>> to OWNER = Numerian Euthanizers ; dig site reward
[19:42:06][effect_impl.cpp:20137]: [2237.9.29] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2726. << RELICS >> | RELIC LOOTED <<< create message on THIS = Culture
[19:42:06][effect_impl.cpp:20137]: [2237.9.29] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2726. << RELICS >> | RELIC LOOTED <<< create message on THIS = Imperium of BHuph II!
[19:42:06][effect_impl.cpp:20137]: [2237.9.29] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2726. << RELICS >> | RELIC LOOTED <<< create message on THIS = Scyldari Confederacy
[19:42:06][effect_impl.cpp:20137]: [2237.9.29] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2726. << RELICS >> | RELIC LOOTED <<< create message on THIS = Groknaploran Star Hierarchy
[19:42:06][effect_impl.cpp:20137]: [2237.9.29] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2726. << RELICS >> | RELIC LOOTED <<< create message on THIS = Sorann Consciousness
[19:42:06][effect_impl.cpp:20137]: [2237.9.29] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2726. << RELICS >> | RELIC LOOTED <<< create message on THIS = H'Runi Imperial Stars
[19:42:06][effect_impl.cpp:20137]: [2237.9.29] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2726. << RELICS >> | RELIC LOOTED <<< create message on THIS = Fex'Klanga Interplanetary Empire
[19:42:06][effect_impl.cpp:20137]: [2237.9.29] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2726. << RELICS >> | RELIC LOOTED <<< create message on THIS = Barcalid Commissariat
[19:42:42][effect_impl.cpp:20137]: [2238.3.26] Log command triggered from effect in file: events/gpm_operation_events.txt line: 1071. << RELICS >> | RELIC SUBJUGATION - ROOT = Kreshhk Entity became subject of FROM = Imperium of Kar-Nu
[19:42:42][effect_impl.cpp:20137]: [2238.3.26] Log command triggered from effect in file: events/gpm_communication_events.txt line: 149. << RELICS >> | RELIC COMMUNICATION <<< create message on ROOT = Kreshhk Entity
[19:42:45][effect_impl.cpp:20137]: [2238.4.10] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 1342. << RELICS >> | ADD_RELIC <<< gpm_r_fallout_emergency_replicator >>> to OWNER = H'Runi Imperial Stars ; dig site reward
[19:42:45][effect_impl.cpp:20137]: [2238.4.10] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 1349. << RELICS >> | RELIC LOOTED <<< create message on THIS = Culture
[19:42:45][effect_impl.cpp:20137]: [2238.4.10] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 1349. << RELICS >> | RELIC LOOTED <<< create message on THIS = Kreshhk Entity
[19:42:45][effect_impl.cpp:20137]: [2238.4.10] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 1349. << RELICS >> | RELIC LOOTED <<< create message on THIS = Scyldari Confederacy
[19:42:45][effect_impl.cpp:20137]: [2238.4.10] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 1349. << RELICS >> | RELIC LOOTED <<< create message on THIS = Imperium of Kar-Nu
[19:42:45][effect_impl.cpp:20137]: [2238.4.10] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 1349. << RELICS >> | RELIC LOOTED <<< create message on THIS = Groknaploran Star Hierarchy
[19:42:45][effect_impl.cpp:20137]: [2238.4.10] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 1349. << RELICS >> | RELIC LOOTED <<< create message on THIS = Numerian Euthanizers
[19:42:48][effect_impl.cpp:20137]: [2238.4.25] Log command triggered from effect in file: events/gpm_operation_events.txt line: 1071. << RELICS >> | RELIC SUBJUGATION - ROOT = Barcalid Commissariat became subject of FROM = Imperium of Kar-Nu
[19:42:48][effect_impl.cpp:20137]: [2238.4.25] Log command triggered from effect in file: events/gpm_operation_events.txt line: 1071. << RELICS >> | RELIC SUBJUGATION - ROOT = Imperium of BHuph II! became subject of FROM = Imperium of Kar-Nu
[19:42:48][effect_impl.cpp:20137]: [2238.4.25] Log command triggered from effect in file: events/gpm_operation_events.txt line: 1071. << RELICS >> | RELIC SUBJUGATION - ROOT = Culture became subject of FROM = Imperium of Kar-Nu
[19:42:48][effect_impl.cpp:20137]: [2238.4.25] Log command triggered from effect in file: events/gpm_communication_events.txt line: 149. << RELICS >> | RELIC COMMUNICATION <<< create message on ROOT = Culture
[19:43:01][effect_impl.cpp:20137]: [2238.7.1] Log command triggered from effect in file: events/unrest_events.txt line: 1260. AI Commonwealth of Man suffered a rebellion on Tyastedore IV in 2238
[19:43:09][effect_impl.cpp:20137]: [2238.8.5] Log command triggered from effect in file: events/gpm_communication_events.txt line: 149. << RELICS >> | RELIC COMMUNICATION <<< create message on ROOT = Sovereignty of Loza
[19:43:11][effect_impl.cpp:20137]: [2238.8.15] Log command triggered from effect in file: events/gpm_communication_events.txt line: 120. << RELICS >> | RELIC COMMUNICATION <<< create message on ROOT = Bos'Pachtux Civilization
[19:43:38][effect_impl.cpp:20137]: [2239.1.2] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 403. mandate_districts_farming end_of_term fired for AI
[19:43:46][effect_impl.cpp:20137]: [2239.2.9] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 500. << RELICS >> | ADD_RELIC <<< gpm_r_encyclopedia_galactica >>> to OWNER = Sorann Consciousness ; dig site reward
[19:43:46][effect_impl.cpp:20137]: [2239.2.9] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 507. << RELICS >> | RELIC LOOTED <<< create message on THIS = Culture
[19:43:46][effect_impl.cpp:20137]: [2239.2.9] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 507. << RELICS >> | RELIC LOOTED <<< create message on THIS = Kreshhk Entity
[19:43:46][effect_impl.cpp:20137]: [2239.2.9] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 507. << RELICS >> | RELIC LOOTED <<< create message on THIS = Scyldari Confederacy
[19:43:46][effect_impl.cpp:20137]: [2239.2.9] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 507. << RELICS >> | RELIC LOOTED <<< create message on THIS = Sovereignty of Loza
[19:43:46][effect_impl.cpp:20137]: [2239.2.9] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 507. << RELICS >> | RELIC LOOTED <<< create message on THIS = Imperium of BHuph II!
[19:43:46][effect_impl.cpp:20137]: [2239.2.9] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 507. << RELICS >> | RELIC LOOTED <<< create message on THIS = Imperium of Kar-Nu
[19:43:46][effect_impl.cpp:20137]: [2239.2.9] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 507. << RELICS >> | RELIC LOOTED <<< create message on THIS = Groknaploran Star Hierarchy
[19:43:46][effect_impl.cpp:20137]: [2239.2.9] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 507. << RELICS >> | RELIC LOOTED <<< create message on THIS = Confederacy of Tanzin
[19:43:46][effect_impl.cpp:20137]: [2239.2.9] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 507. << RELICS >> | RELIC LOOTED <<< create message on THIS = Numerian Euthanizers
[19:43:46][effect_impl.cpp:20137]: [2239.2.9] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 507. << RELICS >> | RELIC LOOTED <<< create message on THIS = Barcalid Commissariat
[19:43:56][effect_impl.cpp:20137]: [2239.3.28] Log command triggered from effect in file: events/gpm_communication_events.txt line: 120. << RELICS >> | RELIC COMMUNICATION <<< create message on ROOT = Culture
[19:43:56][effect_impl.cpp:20137]: [2239.3.28] Log command triggered from effect in file: events/gpm_communication_events.txt line: 149. << RELICS >> | RELIC COMMUNICATION <<< create message on ROOT = Culture
[19:44:04][effect_impl.cpp:20137]: [2239.5.4] Log command triggered from effect in file: common/espionage_operation_types/gpm_operations.txt line: 126. << RELICS >> | STEAL_RELIC operation_gpm_steal_relic launched by THIS.OWNER = Confederacy of Tanzin on TARGET = Sovereignty of Loza
[19:44:11][effect_impl.cpp:20137]: [2239.6.14] Log command triggered from effect in file: events/gpm_communication_events.txt line: 149. << RELICS >> | RELIC COMMUNICATION <<< create message on ROOT = Sorann Consciousness
[19:44:22][effect_impl.cpp:20137]: [2239.8.14] Log command triggered from effect in file: events/gpm_communication_events.txt line: 93. << RELICS >> | RELIC COMMUNICATION <<< create message on ROOT = Ytrellan Civilization
[19:44:23][effect_impl.cpp:20137]: [2239.8.18] Log command triggered from effect in file: events/gpm_communication_events.txt line: 93. << RELICS >> | RELIC COMMUNICATION <<< create message on ROOT = Model-16 Grid
[19:44:23][effect_impl.cpp:20137]: [2239.8.18] Log command triggered from effect in file: events/gpm_communication_events.txt line: 149. << RELICS >> | RELIC COMMUNICATION <<< create message on ROOT = Model-16 Grid
[19:44:25][effect_impl.cpp:20137]: [2239.8.29] Log command triggered from effect in file: events/gpm_communication_events.txt line: 93. << RELICS >> | RELIC COMMUNICATION <<< create message on ROOT = Imperium of Kar-Nu
[19:44:49][effect_impl.cpp:20137]: [2240.1.1] Log command triggered from effect in file: events/caravaneer_events.txt line: 2795. fleet 3 >=30 countries found, tag 10
[19:44:49][effect_impl.cpp:20137]: [2240.1.1] Log command triggered from effect in file: events/caravaneer_events.txt line: 2808. 1 fleet3_capital_destination set
[19:44:49][effect_impl.cpp:20137]: [2240.1.1] Log command triggered from effect in file: events/on_action_events_1.txt line: 7972. action.64
[19:44:49][effect_impl.cpp:20137]: [2240.1.1] Log command triggered from effect in file: events/on_action_events_1.txt line: 7984. action.64.epc
[19:44:59][effect_impl.cpp:20137]: [2240.2.9] Log command triggered from effect in file: common/espionage_operation_types/gpm_operations.txt line: 126. << RELICS >> | STEAL_RELIC operation_gpm_steal_relic launched by THIS.OWNER = H'Runi Imperial Stars on TARGET = Numerian Euthanizers
[19:45:08][effect_impl.cpp:20137]: [2240.3.22] Log command triggered from effect in file: events/gpm_communication_events.txt line: 93. << RELICS >> | RELIC COMMUNICATION <<< create message on ROOT = Model-16 Grid
[19:45:08][effect_impl.cpp:20137]: [2240.3.22] Log command triggered from effect in file: events/gpm_communication_events.txt line: 149. << RELICS >> | RELIC COMMUNICATION <<< create message on ROOT = Model-16 Grid
[19:45:54][effect_impl.cpp:20137]: [2240.10.28] Log command triggered from effect in file: events/gpm_communication_events.txt line: 120. << RELICS >> | RELIC COMMUNICATION <<< create message on ROOT = Imperium of Kar-Nu
[19:46:04][effect_impl.cpp:20137]: [2240.12.22] Log command triggered from effect in file: scripted effect fleet3_continue_journey at line: 1. triggered fleet3_continue_journey
[19:46:04][effect_impl.cpp:20137]: [2240.12.22] Log command triggered from effect in file: scripted effect fleet3_continue_journey at line: 1. fleet 3 untagged planet
[19:46:05][effect_impl.cpp:20137]: [2240.12.23] Log command triggered from effect in file: events/caravaneer_events.txt line: 3611. fleet 3 set next destination
[19:46:05][effect_impl.cpp:20137]: [2240.12.23] Log command triggered from effect in file: events/caravaneer_events.txt line: 3620. fleet 3 engaged auto_move
[19:46:06][effect_impl.cpp:20137]: [2241.1.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 336. mandate_districts_generator end_of_term fired for AI
[19:46:06][effect_impl.cpp:20137]: [2241.1.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 27. mandate_orbital_researcher end_of_term fired for AI
[19:46:07][effect_impl.cpp:20137]: [2241.1.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 59. mandate_miner end_of_term fired for AI
[19:46:07][effect_impl.cpp:20137]: [2241.1.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 272. mandate_monthly_consumer_goods end_of_term fired for AI
[19:46:07][effect_impl.cpp:20137]: [2241.1.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 190. mandate_monthly_minerals end_of_term fired for AI
[19:46:07][effect_impl.cpp:20137]: [2241.1.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 403. mandate_districts_farming end_of_term fired for AI
[19:46:08][effect_impl.cpp:20137]: [2241.1.4] Log command triggered from effect in file: events/gpm_relic_events.txt line: 426. << RELICS >> | RELIC CONQUEST <<< ROOT = Commonwealth of Man destroyed FROM = Vat'na-Ka Corporation >>>
[19:47:01][effect_impl.cpp:20137]: [2241.9.6] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 303. mandate_districts_city end_of_term fired for AI
[19:47:25][effect_impl.cpp:20137]: [2242.1.1] Log command triggered from effect in file: events/on_action_events_1.txt line: 7972. action.64
[19:47:25][effect_impl.cpp:20137]: [2242.1.1] Log command triggered from effect in file: events/on_action_events_1.txt line: 7984. action.64.epc
[19:47:54][effect_impl.cpp:20137]: [2242.5.16] Log command triggered from effect in file: common/espionage_operation_types/gpm_operations.txt line: 126. << RELICS >> | STEAL_RELIC operation_gpm_steal_relic launched by THIS.OWNER = Confederacy of Tanzin on TARGET = Sovereignty of Loza
[19:48:05][effect_impl.cpp:20137]: [2242.7.6] Log command triggered from effect in file: events/gpm_communication_events.txt line: 93. << RELICS >> | RELIC COMMUNICATION <<< create message on ROOT = Akkano Prime
[19:49:01][effect_impl.cpp:20137]: [2243.3.23] Log command triggered from effect in file: events/gpm_communication_events.txt line: 93. << RELICS >> | RELIC COMMUNICATION <<< create message on ROOT = Akkano Prime
[19:49:10][effect_impl.cpp:20137]: [2243.5.1] Log command triggered from effect in file: scripted effect fleet3_continue_journey at line: 1. triggered fleet3_continue_journey
[19:49:10][effect_impl.cpp:20137]: [2243.5.1] Log command triggered from effect in file: scripted effect fleet3_continue_journey at line: 1. fleet 3 untagged planet
[19:49:10][effect_impl.cpp:20137]: [2243.5.2] Log command triggered from effect in file: events/caravaneer_events.txt line: 3611. fleet 3 set next destination
[19:49:10][effect_impl.cpp:20137]: [2243.5.2] Log command triggered from effect in file: events/caravaneer_events.txt line: 3620. fleet 3 engaged auto_move
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2593. << RELICS >> | ADD_RELIC <<< gpm_r_earthquake_engine >>> to OWNER = Culture ; dig site reward
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2600. << RELICS >> | RELIC LOOTED <<< create message on THIS = United Nations of Earth
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2600. << RELICS >> | RELIC LOOTED <<< create message on THIS = Lavis Systems
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2600. << RELICS >> | RELIC LOOTED <<< create message on THIS = Kreshhk Entity
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2600. << RELICS >> | RELIC LOOTED <<< create message on THIS = Akkano Prime
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2600. << RELICS >> | RELIC LOOTED <<< create message on THIS = Commonwealth of Qrava
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2600. << RELICS >> | RELIC LOOTED <<< create message on THIS = Model-16 Grid
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2600. << RELICS >> | RELIC LOOTED <<< create message on THIS = Scyldari Confederacy
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2600. << RELICS >> | RELIC LOOTED <<< create message on THIS = Galactic Klenn Commonality
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2600. << RELICS >> | RELIC LOOTED <<< create message on THIS = Sovereignty of Loza
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2600. << RELICS >> | RELIC LOOTED <<< create message on THIS = Interstellar Cevanti Commonwealth
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2600. << RELICS >> | RELIC LOOTED <<< create message on THIS = Imperium of Kar-Nu
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2600. << RELICS >> | RELIC LOOTED <<< create message on THIS = Groknaploran Star Hierarchy
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2600. << RELICS >> | RELIC LOOTED <<< create message on THIS = Salorim Conglomerate
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2600. << RELICS >> | RELIC LOOTED <<< create message on THIS = Confederacy of Tanzin
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2600. << RELICS >> | RELIC LOOTED <<< create message on THIS = Sorann Consciousness
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2600. << RELICS >> | RELIC LOOTED <<< create message on THIS = H'Runi Imperial Stars
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2600. << RELICS >> | RELIC LOOTED <<< create message on THIS = United Kedeshi Commonality
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2600. << RELICS >> | RELIC LOOTED <<< create message on THIS = M'tok Mandate
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2600. << RELICS >> | RELIC LOOTED <<< create message on THIS = Numerian Euthanizers
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2600. << RELICS >> | RELIC LOOTED <<< create message on THIS = Aztani Enlightened Kingdom
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2600. << RELICS >> | RELIC LOOTED <<< create message on THIS = Natfankan Theocracy
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2600. << RELICS >> | RELIC LOOTED <<< create message on THIS = Fex'Klanga Interplanetary Empire
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2600. << RELICS >> | RELIC LOOTED <<< create message on THIS = Kalaxenan Commissariat
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2600. << RELICS >> | RELIC LOOTED <<< create message on THIS = Mandate of Yrogglia III
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2600. << RELICS >> | RELIC LOOTED <<< create message on THIS = Ebusian Battle Clans
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2600. << RELICS >> | RELIC LOOTED <<< create message on THIS = Rontor Trade Commission
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2600. << RELICS >> | RELIC LOOTED <<< create message on THIS = Commonwealth of Man
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2600. << RELICS >> | RELIC LOOTED <<< create message on THIS = Imperium of BHuph II!
[19:49:38][effect_impl.cpp:20137]: [2243.9.1] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 2600. << RELICS >> | RELIC LOOTED <<< create message on THIS = Barcalid Commissariat
[19:50:02][effect_impl.cpp:20137]: [2243.12.15] Log command triggered from effect in file: events/gpm_operation_events.txt line: 1071. << RELICS >> | RELIC SUBJUGATION - ROOT = United Nations of Earth became subject of FROM = Scyldari Confederacy
[19:50:05][effect_impl.cpp:20137]: [2244.1.1] Log command triggered from effect in file: events/on_action_events_1.txt line: 7972. action.64
[19:50:05][effect_impl.cpp:20137]: [2244.1.1] Log command triggered from effect in file: events/on_action_events_1.txt line: 7984. action.64.epc
[19:50:11][effect_impl.cpp:20137]: [2244.1.25] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 636. << RELICS >> | ADD_RELIC <<< gpm_r_self_repairing_obelisk >>> to OWNER = Aztani Enlightened Kingdom ; dig site reward
[19:50:11][effect_impl.cpp:20137]: [2244.1.25] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 643. << RELICS >> | RELIC LOOTED <<< create message on THIS = United Nations of Earth
[19:50:11][effect_impl.cpp:20137]: [2244.1.25] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 643. << RELICS >> | RELIC LOOTED <<< create message on THIS = Kalaxenan Commissariat
[19:50:11][effect_impl.cpp:20137]: [2244.1.25] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 643. << RELICS >> | RELIC LOOTED <<< create message on THIS = Culture
[19:50:11][effect_impl.cpp:20137]: [2244.1.25] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 643. << RELICS >> | RELIC LOOTED <<< create message on THIS = Lavis Systems
[19:50:11][effect_impl.cpp:20137]: [2244.1.25] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 643. << RELICS >> | RELIC LOOTED <<< create message on THIS = Kreshhk Entity
[19:50:11][effect_impl.cpp:20137]: [2244.1.25] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 643. << RELICS >> | RELIC LOOTED <<< create message on THIS = Akkano Prime
[19:50:11][effect_impl.cpp:20137]: [2244.1.25] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 643. << RELICS >> | RELIC LOOTED <<< create message on THIS = Commonwealth of Qrava
[19:50:11][effect_impl.cpp:20137]: [2244.1.25] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 643. << RELICS >> | RELIC LOOTED <<< create message on THIS = Model-16 Grid
[19:50:11][effect_impl.cpp:20137]: [2244.1.25] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 643. << RELICS >> | RELIC LOOTED <<< create message on THIS = Scyldari Confederacy
[19:50:11][effect_impl.cpp:20137]: [2244.1.25] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 643. << RELICS >> | RELIC LOOTED <<< create message on THIS = Galactic Klenn Commonality
[19:50:11][effect_impl.cpp:20137]: [2244.1.25] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 643. << RELICS >> | RELIC LOOTED <<< create message on THIS = Sovereignty of Loza
[19:50:11][effect_impl.cpp:20137]: [2244.1.25] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 643. << RELICS >> | RELIC LOOTED <<< create message on THIS = Interstellar Cevanti Commonwealth
[19:50:11][effect_impl.cpp:20137]: [2244.1.25] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 643. << RELICS >> | RELIC LOOTED <<< create message on THIS = Imperium of Kar-Nu
[19:50:11][effect_impl.cpp:20137]: [2244.1.25] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 643. << RELICS >> | RELIC LOOTED <<< create message on THIS = Groknaploran Star Hierarchy
[19:50:11][effect_impl.cpp:20137]: [2244.1.25] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 643. << RELICS >> | RELIC LOOTED <<< create message on THIS = Salorim Conglomerate
[19:50:11][effect_impl.cpp:20137]: [2244.1.25] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 643. << RELICS >> | RELIC LOOTED <<< create message on THIS = Confederacy of Tanzin
[19:50:11][effect_impl.cpp:20137]: [2244.1.25] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 643. << RELICS >> | RELIC LOOTED <<< create message on THIS = Sorann Consciousness
[19:50:11][effect_impl.cpp:20137]: [2244.1.25] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 643. << RELICS >> | RELIC LOOTED <<< create message on THIS = H'Runi Imperial Stars
[19:50:11][effect_impl.cpp:20137]: [2244.1.25] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 643. << RELICS >> | RELIC LOOTED <<< create message on THIS = United Kedeshi Commonality
[19:50:11][effect_impl.cpp:20137]: [2244.1.25] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 643. << RELICS >> | RELIC LOOTED <<< create message on THIS = M'tok Mandate
[19:50:11][effect_impl.cpp:20137]: [2244.1.25] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 643. << RELICS >> | RELIC LOOTED <<< create message on THIS = Mandate of Yrogglia III
[19:50:11][effect_impl.cpp:20137]: [2244.1.25] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 643. << RELICS >> | RELIC LOOTED <<< create message on THIS = Natfankan Theocracy
[19:50:11][effect_impl.cpp:20137]: [2244.1.25] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 643. << RELICS >> | RELIC LOOTED <<< create message on THIS = Fex'Klanga Interplanetary Empire
[19:50:11][effect_impl.cpp:20137]: [2244.1.25] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 643. << RELICS >> | RELIC LOOTED <<< create message on THIS = Ebusian Battle Clans
[19:50:11][effect_impl.cpp:20137]: [2244.1.25] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 643. << RELICS >> | RELIC LOOTED <<< create message on THIS = Rontor Trade Commission
[19:50:11][effect_impl.cpp:20137]: [2244.1.25] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 643. << RELICS >> | RELIC LOOTED <<< create message on THIS = Imperium of BHuph II!
[19:50:11][effect_impl.cpp:20137]: [2244.1.25] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 643. << RELICS >> | RELIC LOOTED <<< create message on THIS = Commonwealth of Man
[19:50:11][effect_impl.cpp:20137]: [2244.1.25] Log command triggered from effect in file: events/gpm_dig_site_events.txt line: 643. << RELICS >> | RELIC LOOTED <<< create message on THIS = Barcalid Commissariat
