[07:15:57][game_application.cpp:448]: Game Version: Libra v3.3.4
[07:15:57][defines.cpp:128]: 1530 defines loaded
[07:17:19][gamecontrolcommands.cpp:366]: Sending sync response, machine id: 1
[07:20:56][effect_impl.cpp:19657]: [2210.4.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 272. mandate_monthly_consumer_goods end_of_term fired for AI
[07:20:56][effect_impl.cpp:19657]: [2210.4.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 163. mandate_monthly_energy end_of_term fired for AI
[07:20:56][effect_impl.cpp:19657]: [2210.4.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 59. mandate_miner end_of_term fired for AI
[07:20:56][effect_impl.cpp:19657]: [2210.4.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 59. mandate_miner end_of_term fired for AI
[07:20:56][effect_impl.cpp:19657]: [2210.4.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 403. mandate_districts_farming end_of_term fired for AI
[07:24:51][effect_impl.cpp:19657]: [2220.7.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 369. mandate_districts_mining end_of_term fired for AI
[07:24:51][effect_impl.cpp:19657]: [2220.7.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 27. mandate_orbital_researcher end_of_term fired for AI
[07:24:51][effect_impl.cpp:19657]: [2220.7.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 190. mandate_monthly_minerals end_of_term fired for AI
[07:24:51][effect_impl.cpp:19657]: [2220.7.1] Log command triggered from effect in file: events/mandate_events.txt line: 638. .170 active
[07:24:51][effect_impl.cpp:19657]: [2220.7.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 336. mandate_districts_generator end_of_term fired for AI
[07:24:51][effect_impl.cpp:19657]: [2220.7.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 59. mandate_miner end_of_term fired for AI
[07:24:51][effect_impl.cpp:19657]: [2220.7.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 190. mandate_monthly_minerals end_of_term fired for AI
[07:24:51][effect_impl.cpp:19657]: [2220.7.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 272. mandate_monthly_consumer_goods end_of_term fired for AI
[07:24:51][effect_impl.cpp:19657]: [2220.7.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 272. mandate_monthly_consumer_goods end_of_term fired for AI
[07:24:51][effect_impl.cpp:19657]: [2220.7.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 27. mandate_orbital_researcher end_of_term fired for AI
[07:24:51][effect_impl.cpp:19657]: [2220.7.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 27. mandate_orbital_researcher end_of_term fired for AI
[07:24:51][effect_impl.cpp:19657]: [2220.7.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 190. mandate_monthly_minerals end_of_term fired for AI
[07:25:27][effect_impl.cpp:19657]: [2221.11.30] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 190. mandate_monthly_minerals end_of_term fired for AI
[07:26:35][effect_impl.cpp:19657]: [2224.5.2] Log command triggered from effect in file: events/gpm_relic_events.txt line: 616. ;Country Destroyed Relic Taking; - Destroyer = Commonwealth of Man;; destroyed country = Bloc of Adumir
[07:26:35][effect_impl.cpp:19657]: [2224.5.2] Log command triggered from effect in file: events/gpm_relic_events.txt line: 412. ;Country Destroyed; - Destroyer = Commonwealth of Man;; destroyed country = Bloc of Adumir
[07:26:54][effect_impl.cpp:19657]: [2225.1.1] Log command triggered from effect in file: events/caravaneer_events.txt line: 1310. fleet 1 >=15 countries found, tag 5
[07:26:54][effect_impl.cpp:19657]: [2225.1.1] Log command triggered from effect in file: events/caravaneer_events.txt line: 1323. 1 fleet1_capital_destination set
[07:26:54][effect_impl.cpp:19657]: [2225.1.1] Log command triggered from effect in file: events/caravaneer_events.txt line: 1323. 1 fleet1_capital_destination set
[07:26:54][effect_impl.cpp:19657]: [2225.1.1] Log command triggered from effect in file: events/caravaneer_events.txt line: 1323. 1 fleet1_capital_destination set
[07:26:54][effect_impl.cpp:19657]: [2225.1.1] Log command triggered from effect in file: events/caravaneer_events.txt line: 1323. 1 fleet1_capital_destination set
[07:26:54][effect_impl.cpp:19657]: [2225.1.1] Log command triggered from effect in file: events/caravaneer_events.txt line: 1323. 1 fleet1_capital_destination set
[07:27:40][effect_impl.cpp:19657]: [2226.7.15] Log command triggered from effect in file: scripted effect fleet1_continue_journey at line: 1. triggered fleet1_continue_journey
[07:27:40][effect_impl.cpp:19657]: [2226.7.15] Log command triggered from effect in file: scripted effect fleet1_continue_journey at line: 1. fleet 1 untagged planet
[07:27:40][effect_impl.cpp:19657]: [2226.7.16] Log command triggered from effect in file: events/caravaneer_events.txt line: 1915. fleet 1 set next destination
[07:27:40][effect_impl.cpp:19657]: [2226.7.16] Log command triggered from effect in file: events/caravaneer_events.txt line: 1924. fleet 1 engaged auto_move
[07:28:34][effect_impl.cpp:19657]: [2228.4.1] Log command triggered from effect inin scripted trigger fleet1_continue_journey at OR at. triggered fleet1_continue_journey
[07:28:34][effect_impl.cpp:19657]: [2228.4.1] Log command triggered from effect in file: scripted effect fleet1_continue_journey at line: 1. fleet 1 untagged planet
[07:28:34][effect_impl.cpp:19657]: [2228.4.2] Log command triggered from effect in file: events/caravaneer_events.txt line: 1915. fleet 1 set next destination
[07:28:34][effect_impl.cpp:19657]: [2228.4.2] Log command triggered from effect in file: events/caravaneer_events.txt line: 1924. fleet 1 engaged auto_move
[07:29:26][effect_impl.cpp:19657]: [2229.10.3] Log command triggered from effect inin scripted trigger fleet1_continue_journey at OR at OR at. triggered fleet1_continue_journey
[07:29:26][effect_impl.cpp:19657]: [2229.10.3] Log command triggered from effect in file: scripted effect fleet1_continue_journey at line: 1. fleet 1 untagged planet
[07:29:26][effect_impl.cpp:19657]: [2229.10.4] Log command triggered from effect in file: events/caravaneer_events.txt line: 1915. fleet 1 set next destination
[07:29:26][effect_impl.cpp:19657]: [2229.10.4] Log command triggered from effect in file: events/caravaneer_events.txt line: 1924. fleet 1 engaged auto_move
[07:30:00][effect_impl.cpp:19657]: [2230.10.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 59. mandate_miner end_of_term fired for AI
[07:30:00][effect_impl.cpp:19657]: [2230.10.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 369. mandate_districts_mining end_of_term fired for AI
[07:30:00][effect_impl.cpp:19657]: [2230.10.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 403. mandate_districts_farming end_of_term fired for AI
[07:30:00][effect_impl.cpp:19657]: [2230.10.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 336. mandate_districts_generator end_of_term fired for AI
[07:30:00][effect_impl.cpp:19657]: [2230.10.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 27. mandate_orbital_researcher end_of_term fired for AI
[07:30:00][effect_impl.cpp:19657]: [2230.10.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 218. mandate_monthly_food end_of_term fired for AI
[07:30:00][effect_impl.cpp:19657]: [2230.10.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 245. mandate_monthly_alloys end_of_term fired for AI
[07:30:00][effect_impl.cpp:19657]: [2230.10.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 272. mandate_monthly_consumer_goods end_of_term fired for AI
[07:30:00][effect_impl.cpp:19657]: [2230.10.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 163. mandate_monthly_energy end_of_term fired for AI
[07:30:00][effect_impl.cpp:19657]: [2230.10.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 190. mandate_monthly_minerals end_of_term fired for AI
[07:30:00][effect_impl.cpp:19657]: [2230.10.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 190. mandate_monthly_minerals end_of_term fired for AI
[07:30:10][effect_impl.cpp:19657]: [2231.1.21] Log command triggered from effect inin scripted trigger fleet1_continue_journey at OR at OR at OR at. triggered fleet1_continue_journey
[07:30:10][effect_impl.cpp:19657]: [2231.1.21] Log command triggered from effect in file: scripted effect fleet1_continue_journey at line: 1. fleet 1 untagged planet
[07:30:10][effect_impl.cpp:19657]: [2231.1.22] Log command triggered from effect in file: events/caravaneer_events.txt line: 1915. fleet 1 set next destination
[07:30:10][effect_impl.cpp:19657]: [2231.1.22] Log command triggered from effect in file: events/caravaneer_events.txt line: 1924. fleet 1 engaged auto_move
[07:30:46][effect_impl.cpp:19657]: [2232.2.30] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 336. mandate_districts_generator end_of_term fired for AI
[07:31:44][effect_impl.cpp:19657]: [2233.11.6] Log command triggered from effect in file: events/gpm_communication_events.txt line: 124. create message on communication established Giranshu Alliance has relic, letting Igarian Mercantile Union know
[07:31:45][effect_impl.cpp:19657]: [2233.11.12] Log command triggered from effect inin scripted trigger fleet1_continue_journey at OR at OR at OR at OR at. triggered fleet1_continue_journey
[07:31:45][effect_impl.cpp:19657]: [2233.11.12] Log command triggered from effect in file: scripted effect fleet1_continue_journey at line: 1. fleet 1 untagged planet
[07:31:45][effect_impl.cpp:19657]: [2233.11.12] Log command triggered from effect in file: scripted effect fleet1_continue_journey at line: 1. fleet 1 returning home
[07:32:12][effect_impl.cpp:19657]: [2234.8.19] Log command triggered from effect in file: events/gpm_communication_events.txt line: 99. create message on communication established Giranshu Alliance has relic, letting Panuri Empire know
[07:34:31][effect_impl.cpp:19657]: [2238.7.2] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 190. mandate_monthly_minerals end_of_term fired for AI
[07:35:29][effect_impl.cpp:19657]: [2240.1.1] Log command triggered from effect in file: events/caravaneer_events.txt line: 1994. fleet 2 >=15 countries found, tag 5
[07:35:29][effect_impl.cpp:19657]: [2240.1.1] Log command triggered from effect in file: events/caravaneer_events.txt line: 2007. 1 fleet2_capital_destination set
[07:35:29][effect_impl.cpp:19657]: [2240.1.1] Log command triggered from effect in file: events/caravaneer_events.txt line: 2007. 1 fleet2_capital_destination set
[07:35:29][effect_impl.cpp:19657]: [2240.1.1] Log command triggered from effect in file: events/caravaneer_events.txt line: 2007. 1 fleet2_capital_destination set
[07:35:29][effect_impl.cpp:19657]: [2240.1.1] Log command triggered from effect in file: events/caravaneer_events.txt line: 2007. 1 fleet2_capital_destination set
[07:35:29][effect_impl.cpp:19657]: [2240.1.1] Log command triggered from effect in file: events/caravaneer_events.txt line: 2007. 1 fleet2_capital_destination set
[07:35:58][effect_impl.cpp:19657]: [2240.8.26] Log command triggered from effect in file: scripted effect fleet2_continue_journey at line: 1. triggered fleet2_continue_journey
[07:35:58][effect_impl.cpp:19657]: [2240.8.26] Log command triggered from effect in file: scripted effect fleet2_continue_journey at line: 1. fleet 2 untagged planet
[07:35:58][effect_impl.cpp:19657]: [2240.8.27] Log command triggered from effect in file: events/caravaneer_events.txt line: 2742. fleet 2 set next destination
[07:35:58][effect_impl.cpp:19657]: [2240.8.27] Log command triggered from effect in file: events/caravaneer_events.txt line: 2751. fleet 2 engaged auto_move
[07:36:13][effect_impl.cpp:19657]: [2241.1.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 336. mandate_districts_generator end_of_term fired for AI
[07:36:13][effect_impl.cpp:19657]: [2241.1.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 369. mandate_districts_mining end_of_term fired for AI
[07:36:13][effect_impl.cpp:19657]: [2241.1.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 218. mandate_monthly_food end_of_term fired for AI
[07:36:13][effect_impl.cpp:19657]: [2241.1.1] Log command triggered from effect in file: events/mandate_events.txt line: 638. .170 active
[07:36:13][effect_impl.cpp:19657]: [2241.1.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 59. mandate_miner end_of_term fired for AI
[07:36:13][effect_impl.cpp:19657]: [2241.1.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 336. mandate_districts_generator end_of_term fired for AI
[07:36:13][effect_impl.cpp:19657]: [2241.1.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 336. mandate_districts_generator end_of_term fired for AI
[07:36:13][effect_impl.cpp:19657]: [2241.1.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 403. mandate_districts_farming end_of_term fired for AI
[07:36:13][effect_impl.cpp:19657]: [2241.1.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 272. mandate_monthly_consumer_goods end_of_term fired for AI
[07:36:13][effect_impl.cpp:19657]: [2241.1.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 27. mandate_orbital_researcher end_of_term fired for AI
[07:36:13][effect_impl.cpp:19657]: [2241.1.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 272. mandate_monthly_consumer_goods end_of_term fired for AI
[07:36:13][effect_impl.cpp:19657]: [2241.1.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 190. mandate_monthly_minerals end_of_term fired for AI
[07:37:08][effect_impl.cpp:19657]: [2242.3.3] Log command triggered from effect in file: events/gpm_relic_events.txt line: 616. ;Country Destroyed Relic Taking; - Destroyer = United Nations of Earth;; destroyed country = Glirr Citizen Commonwealth
[07:37:08][effect_impl.cpp:19657]: [2242.3.3] Log command triggered from effect in file: events/gpm_relic_events.txt line: 412. ;Country Destroyed; - Destroyer = United Nations of Earth;; destroyed country = Glirr Citizen Commonwealth
[07:37:15][effect_impl.cpp:19657]: [2242.5.2] Log command triggered from effect inin scripted trigger fleet2_continue_journey at OR at. triggered fleet2_continue_journey
[07:37:15][effect_impl.cpp:19657]: [2242.5.2] Log command triggered from effect in file: scripted effect fleet2_continue_journey at line: 1. fleet 2 untagged planet
[07:37:16][effect_impl.cpp:19657]: [2242.5.3] Log command triggered from effect in file: events/caravaneer_events.txt line: 2742. fleet 2 set next destination
[07:37:16][effect_impl.cpp:19657]: [2242.5.3] Log command triggered from effect in file: events/caravaneer_events.txt line: 2751. fleet 2 engaged auto_move
[07:37:30][effect_impl.cpp:19657]: [2242.8.23] Log command triggered from effect in file: events/gpm_communication_events.txt line: 99. create message on communication established Giranshu Alliance has relic, letting Lost Children know
[07:39:04][effect_impl.cpp:19657]: [2244.8.9] Log command triggered from effect in file: events/gpm_communication_events.txt line: 99. create message on communication established Sutharian Conglomerate has relic, letting Connisthian Sacred Theocracy know
[07:39:26][effect_impl.cpp:19657]: [2245.1.17] Log command triggered from effect inin scripted trigger fleet2_continue_journey at OR at OR at. triggered fleet2_continue_journey
[07:39:26][effect_impl.cpp:19657]: [2245.1.17] Log command triggered from effect in file: scripted effect fleet2_continue_journey at line: 1. fleet 2 untagged planet
[07:39:26][effect_impl.cpp:19657]: [2245.1.18] Log command triggered from effect in file: events/caravaneer_events.txt line: 2742. fleet 2 set next destination
[07:39:26][effect_impl.cpp:19657]: [2245.1.18] Log command triggered from effect in file: events/caravaneer_events.txt line: 2751. fleet 2 engaged auto_move
[07:40:46][effect_impl.cpp:19657]: [2246.9.21] Log command triggered from effect in file: events/gpm_communication_events.txt line: 124. create message on communication established Sutharian Conglomerate has relic, letting Spaceborne Organics know
[07:41:19][effect_impl.cpp:19657]: [2247.6.11] Log command triggered from effect in file: events/caravaneer_events.txt line: 1310. fleet 1 >=15 countries found, tag 5
[07:41:19][effect_impl.cpp:19657]: [2247.6.11] Log command triggered from effect in file: events/caravaneer_events.txt line: 1323. 1 fleet1_capital_destination set
[07:41:19][effect_impl.cpp:19657]: [2247.6.11] Log command triggered from effect in file: events/caravaneer_events.txt line: 1323. 1 fleet1_capital_destination set
[07:41:19][effect_impl.cpp:19657]: [2247.6.11] Log command triggered from effect in file: events/caravaneer_events.txt line: 1323. 1 fleet1_capital_destination set
[07:41:19][effect_impl.cpp:19657]: [2247.6.11] Log command triggered from effect in file: events/caravaneer_events.txt line: 1323. 1 fleet1_capital_destination set
[07:41:19][effect_impl.cpp:19657]: [2247.6.11] Log command triggered from effect in file: events/caravaneer_events.txt line: 1323. 1 fleet1_capital_destination set
[07:41:24][effect_impl.cpp:19657]: [2247.7.19] Log command triggered from effect in file: events/gpm_communication_events.txt line: 124. create message on communication established Omni Servitors has relic, letting Mineral Extraction Operation know
[07:41:34][effect_impl.cpp:19657]: [2247.10.5] Log command triggered from effect in file: events/gpm_communication_events.txt line: 124. create message on communication established Sutharian Conglomerate has relic, letting Commonwealth of Man know
[07:42:49][effect_impl.cpp:19657]: [2249.5.26] Log command triggered from effect in file: scripted effect fleet1_continue_journey at line: 1. triggered fleet1_continue_journey
[07:42:49][effect_impl.cpp:19657]: [2249.5.26] Log command triggered from effect in file: scripted effect fleet1_continue_journey at line: 1. fleet 1 untagged planet
[07:42:49][effect_impl.cpp:19657]: [2249.5.27] Log command triggered from effect in file: events/caravaneer_events.txt line: 1915. fleet 1 set next destination
[07:42:49][effect_impl.cpp:19657]: [2249.5.27] Log command triggered from effect in file: events/caravaneer_events.txt line: 1924. fleet 1 engaged auto_move
[07:43:40][effect_impl.cpp:19657]: [2250.6.5] Log command triggered from effect inin scripted trigger fleet2_continue_journey at OR at OR at OR at. triggered fleet2_continue_journey
[07:43:40][effect_impl.cpp:19657]: [2250.6.5] Log command triggered from effect in file: scripted effect fleet2_continue_journey at line: 1. fleet 2 untagged planet
[07:43:40][effect_impl.cpp:19657]: [2250.6.5] Log command triggered from effect in file: scripted effect fleet2_continue_journey at line: 1. fleet 2 returning home
[07:44:21][effect_impl.cpp:19657]: [2251.4.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 27. mandate_orbital_researcher end_of_term fired for AI
[07:44:21][effect_impl.cpp:19657]: [2251.4.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 27. mandate_orbital_researcher end_of_term fired for AI
[07:44:21][effect_impl.cpp:19657]: [2251.4.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 245. mandate_monthly_alloys end_of_term fired for AI
[07:44:21][effect_impl.cpp:19657]: [2251.4.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 163. mandate_monthly_energy end_of_term fired for AI
[07:44:21][effect_impl.cpp:19657]: [2251.4.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 59. mandate_miner end_of_term fired for AI
[07:44:21][effect_impl.cpp:19657]: [2251.4.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 272. mandate_monthly_consumer_goods end_of_term fired for AI
[07:44:21][effect_impl.cpp:19657]: [2251.4.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 272. mandate_monthly_consumer_goods end_of_term fired for AI
[07:45:05][effect_impl.cpp:19657]: [2252.2.17] Log command triggered from effect inin scripted trigger fleet1_continue_journey at OR at. triggered fleet1_continue_journey
[07:45:05][effect_impl.cpp:19657]: [2252.2.17] Log command triggered from effect in file: scripted effect fleet1_continue_journey at line: 1. fleet 1 untagged planet
[07:45:05][effect_impl.cpp:19657]: [2252.2.18] Log command triggered from effect in file: events/caravaneer_events.txt line: 1915. fleet 1 set next destination
[07:45:05][effect_impl.cpp:19657]: [2252.2.18] Log command triggered from effect in file: events/caravaneer_events.txt line: 1924. fleet 1 engaged auto_move
[07:46:02][effect_impl.cpp:19657]: [2253.3.28] Log command triggered from effect inin scripted trigger fleet1_continue_journey at OR at OR at. triggered fleet1_continue_journey
[07:46:02][effect_impl.cpp:19657]: [2253.3.28] Log command triggered from effect in file: scripted effect fleet1_continue_journey at line: 1. fleet 1 untagged planet
[07:46:02][effect_impl.cpp:19657]: [2253.3.29] Log command triggered from effect in file: events/caravaneer_events.txt line: 1915. fleet 1 set next destination
[07:46:02][effect_impl.cpp:19657]: [2253.3.29] Log command triggered from effect in file: events/caravaneer_events.txt line: 1924. fleet 1 engaged auto_move
[07:46:13][effect_impl.cpp:19657]: [2253.6.17] Log command triggered from effect in file: events/gpm_communication_events.txt line: 124. create message on communication established Giranshu Alliance has relic, letting Enigmatic Energy know
[07:46:27][effect_impl.cpp:19657]: [2253.9.23] Log command triggered from effect in file: events/gpm_communication_events.txt line: 124. create message on communication established Sutharian Conglomerate has relic, letting Breanne Swarm know
[07:46:42][effect_impl.cpp:19657]: [2254.1.8] Log command triggered from effect in file: events/gpm_communication_events.txt line: 124. create message on communication established Giranshu Alliance has relic, letting Curator Order know
[07:47:08][effect_impl.cpp:19657]: [2254.7.9] Log command triggered from effect in file: events/gpm_communication_events.txt line: 124. create message on communication established Giranshu Alliance has relic, letting Artisan Troupe know
[07:47:16][effect_impl.cpp:19657]: [2254.9.4] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 59. mandate_miner end_of_term fired for AI
[07:47:49][effect_impl.cpp:19657]: [2255.4.18] Log command triggered from effect in file: events/gpm_communication_events.txt line: 124. create message on communication established Giranshu Alliance has relic, letting Spaceborne Organics know
[07:48:17][effect_impl.cpp:19657]: [2255.10.20] Log command triggered from effect in file: events/gpm_communication_events.txt line: 124. create message on communication established Giranshu Alliance has relic, letting Mineral Extraction Operation know
[07:50:05][effect_impl.cpp:19657]: [2257.10.24] Log command triggered from effect inin scripted trigger fleet1_continue_journey at OR at OR at OR at. triggered fleet1_continue_journey
[07:50:05][effect_impl.cpp:19657]: [2257.10.24] Log command triggered from effect in file: scripted effect fleet1_continue_journey at line: 1. fleet 1 untagged planet
[07:50:05][effect_impl.cpp:19657]: [2257.10.25] Log command triggered from effect in file: events/caravaneer_events.txt line: 1915. fleet 1 set next destination
[07:50:05][effect_impl.cpp:19657]: [2257.10.25] Log command triggered from effect in file: events/caravaneer_events.txt line: 1924. fleet 1 engaged auto_move
[07:51:13][effect_impl.cpp:19657]: [2259.1.16] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 303. mandate_districts_city end_of_term fired for AI
[07:51:47][effect_impl.cpp:19657]: [2259.8.21] Log command triggered from effect inin scripted trigger fleet1_continue_journey at OR at OR at OR at OR at. triggered fleet1_continue_journey
[07:51:47][effect_impl.cpp:19657]: [2259.8.21] Log command triggered from effect in file: scripted effect fleet1_continue_journey at line: 1. fleet 1 untagged planet
[07:51:47][effect_impl.cpp:19657]: [2259.8.21] Log command triggered from effect in file: scripted effect fleet1_continue_journey at line: 1. fleet 1 returning home
[07:52:44][effect_impl.cpp:19657]: [2260.8.4] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 369. mandate_districts_mining end_of_term fired for AI
[07:53:37][effect_impl.cpp:19657]: [2261.7.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 369. mandate_districts_mining end_of_term fired for AI
[07:53:37][effect_impl.cpp:19657]: [2261.7.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 59. mandate_miner end_of_term fired for AI
[07:53:37][effect_impl.cpp:19657]: [2261.7.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 27. mandate_orbital_researcher end_of_term fired for AI
[07:53:37][effect_impl.cpp:19657]: [2261.7.1] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 190. mandate_monthly_minerals end_of_term fired for AI
[07:53:54][effect_impl.cpp:19657]: [2261.10.8] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 403. mandate_districts_farming end_of_term fired for AI
[07:54:17][effect_impl.cpp:19657]: [2262.2.22] Log command triggered from effect in file: events/gpm_communication_events.txt line: 124. create message on communication established Omni Servitors has relic, letting Artisan Troupe know
[07:54:53][effect_impl.cpp:19657]: [2262.9.29] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 403. mandate_districts_farming end_of_term fired for AI
[07:56:12][effect_impl.cpp:19657]: [2264.1.5] Log command triggered from effect in file: events/gpm_communication_events.txt line: 124. create message on communication established Omni Servitors has relic, letting Audon Caretakers know
[07:57:07][effect_impl.cpp:19657]: [2264.12.4] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 336. mandate_districts_generator end_of_term fired for AI
[07:57:32][effect_impl.cpp:19657]: [2265.5.10] Log command triggered from effect in file: events/caravaneer_events.txt line: 1994. fleet 2 >=15 countries found, tag 5
[07:57:32][effect_impl.cpp:19657]: [2265.5.10] Log command triggered from effect in file: events/caravaneer_events.txt line: 2007. 1 fleet2_capital_destination set
[07:57:32][effect_impl.cpp:19657]: [2265.5.10] Log command triggered from effect in file: events/caravaneer_events.txt line: 2007. 1 fleet2_capital_destination set
[07:57:32][effect_impl.cpp:19657]: [2265.5.10] Log command triggered from effect in file: events/caravaneer_events.txt line: 2007. 1 fleet2_capital_destination set
[07:57:32][effect_impl.cpp:19657]: [2265.5.10] Log command triggered from effect in file: events/caravaneer_events.txt line: 2007. 1 fleet2_capital_destination set
[07:57:32][effect_impl.cpp:19657]: [2265.5.10] Log command triggered from effect in file: events/caravaneer_events.txt line: 2007. 1 fleet2_capital_destination set
[07:58:11][effect_impl.cpp:19657]: [2266.1.7] Log command triggered from effect in file: scripted effect fleet2_continue_journey at line: 1. triggered fleet2_continue_journey
[07:58:11][effect_impl.cpp:19657]: [2266.1.7] Log command triggered from effect in file: scripted effect fleet2_continue_journey at line: 1. fleet 2 untagged planet
[07:58:11][effect_impl.cpp:19657]: [2266.1.8] Log command triggered from effect in file: events/caravaneer_events.txt line: 2742. fleet 2 set next destination
[07:58:11][effect_impl.cpp:19657]: [2266.1.8] Log command triggered from effect in file: events/caravaneer_events.txt line: 2751. fleet 2 engaged auto_move
[08:00:14][effect_impl.cpp:19657]: [2267.12.16] Log command triggered from effect in file: common/espionage_operation_types/gpm_operations.txt line: 278. ;OP - GATHER; operation_gpm_gather_information_relic launched by Breanne Swarm on Galactic Yastun Polity
[08:00:36][effect_impl.cpp:19657]: [2268.4.22] Log command triggered from effect inin scripted trigger fleet2_continue_journey at OR at. triggered fleet2_continue_journey
[08:00:36][effect_impl.cpp:19657]: [2268.4.22] Log command triggered from effect in file: scripted effect fleet2_continue_journey at line: 1. fleet 2 untagged planet
[08:00:37][effect_impl.cpp:19657]: [2268.4.23] Log command triggered from effect in file: events/caravaneer_events.txt line: 2742. fleet 2 set next destination
[08:00:37][effect_impl.cpp:19657]: [2268.4.23] Log command triggered from effect in file: events/caravaneer_events.txt line: 2751. fleet 2 engaged auto_move
[08:01:40][effect_impl.cpp:19657]: [2269.4.16] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 303. mandate_districts_city end_of_term fired for AI
[08:02:28][effect_impl.cpp:19657]: [2270.1.2] Log command triggered from effect in file: common/espionage_operation_types/gpm_operations.txt line: 278. ;OP - GATHER; operation_gpm_gather_information_relic launched by Omni Servitors on Sutharian Conglomerate
[08:03:20][effect_impl.cpp:19657]: [2270.10.20] Log command triggered from effect in file: events/gpm_operation_events.txt line: 5108. ;OP - GATHER-MSG; gpm_operation.11 (Gather Relic Information Message event) triggered by Breanne Swarm about relic from Galactic Yastun Polity
[08:03:20][effect_impl.cpp:19657]: [2270.10.20] Log command triggered from effect in file: events/gpm_operation_events.txt line: 5114. fromfrom = Galactic Yastun Polity, from = Investigate Mysterious Relic, from.owner = Breanne Swarm, root = Breanne Swarm
[08:03:20][effect_impl.cpp:19657]: [2270.10.20] Log command triggered from effect in file: events/gpm_operation_events.txt line: 5371. ;OP - GATHER-RSLT; Empire Breanne Swarm knows about Empire Galactic Yastun Polity's Relic: gpm_r_mysterious_shield_generator
[08:03:20][effect_impl.cpp:19657]: [2270.10.20] Log command triggered from effect in file: events/gpm_operation_events.txt line: 5009. launch message event gpm_operation.11 on Breanne Swarm
[08:03:20][effect_impl.cpp:19657]: [2270.10.20] Log command triggered from effect in file: events/gpm_operation_events.txt line: 5074. create test message on target Galactic Yastun Polity --- root.owner: Breanne Swarm 
[08:03:24][effect_impl.cpp:19657]: [2270.11.4] Log command triggered from effect in file: common/mandates/00_mandates.txt line: 336. mandate_districts_generator end_of_term fired for AI
